StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,bot_1_1,bot_1_time_First Click,bot_1_time_Last Click,bot_1_time_Page Submit,bot_1_time_Click Count,consent1,consent2,Prolific_ver,gender,gender_9_TEXT,nativeness,pre_time_First Click,pre_time_Last Click,pre_time_Page Submit,pre_time_Click Count,Task_Desc_time_First Click,Task_Desc_time_Last Click,Task_Desc_time_Page Submit,Task_Desc_time_Click Count,task_intro_time_First Click,task_intro_time_Last Click,task_intro_time_Page Submit,task_intro_time_Click Count,Training_C1_Q1_time_First Click,Training_C1_Q1_time_Last Click,Training_C1_Q1_time_Page Submit,Training_C1_Q1_time_Click Count,Training_C1_Q1_1_1,Training_C1_Q1_1_2,Training_C1_Q1_1_3,Training_C1_Q1_1_4,Training_C1_Q1_1_5,Training_C1_Q1_1_6,Training_C1_Q1_1_7,Training_C1_Q1_1_8,Training_C1_Q2_time_First Click,Training_C1_Q2_time_Last Click,Training_C1_Q2_time_Page Submit,Training_C1_Q2_time_Click Count,Training_C1_Q2_1_1,Training_C1_Q2_1_2,Training_C1_Q2_1_3,Training_C1_Q2_1_4,Training_C1_Q2_1_5,Training_C1_Q2_1_6,Training_C1_Q2_1_7,Training_C1_Q2_1_8,Training_C1_Q3_time_First Click,Training_C1_Q3_time_Last Click,Training_C1_Q3_time_Page Submit,Training_C1_Q3_time_Click Count,Training_C1_Q3_1_1,Training_C1_Q3_1_2,Training_C1_Q3_1_3,Training_C1_Q3_1_4,Training_C1_Q3_1_5,Training_C1_Q3_1_6,Training_C1_Q3_1_7,Training_C1_Q3_1_8,Training_C1_Q4_time_First Click,Training_C1_Q4_time_Last Click,Training_C1_Q4_time_Page Submit,Training_C1_Q4_time_Click Count,Training_C1_Q4_1_1,Training_C1_Q4_1_2,Training_C1_Q4_1_3,Training_C1_Q4_1_4,Training_C1_Q4_1_5,Training_C1_Q4_1_6,Training_C1_Q4_1_7,Training_C1_Q4_1_8,bot_1_2,bot_2_time_First Click,bot_2_time_Last Click,bot_2_time_Page Submit,bot_2_time_Click Count,game_intro_time_First Click,game_intro_time_Last Click,game_intro_time_Page Submit,game_intro_time_Click Count,Game_C1_Q1_time_First Click,Game_C1_Q1_time_Last Click,Game_C1_Q1_time_Page Submit,Game_C1_Q1_time_Click Count,Game_C1_Q1_1_1,Game_C1_Q1_1_2,Game_C1_Q1_1_3,Game_C1_Q1_1_4,Game_C1_Q1_1_5,Game_C1_Q1_1_6,Game_C1_Q1_1_7,Game_C1_Q1_1_8,Game_C1_Q2_time_First Click,Game_C1_Q2_time_Last Click,Game_C1_Q2_time_Page Submit,Game_C1_Q2_time_Click Count,Game_C1_Q2_1_1,Game_C1_Q2_1_2,Game_C1_Q2_1_3,Game_C1_Q2_1_4,Game_C1_Q2_1_5,Game_C1_Q2_1_6,Game_C1_Q2_1_7,Game_C1_Q2_1_8,Game_C1_Q3_time_First Click,Game_C1_Q3_time_Last Click,Game_C1_Q3_time_Page Submit,Game_C1_Q3_time_Click Count,Game_C1_Q3_1_1,Game_C1_Q3_1_2,Game_C1_Q3_1_3,Game_C1_Q3_1_4,Game_C1_Q3_1_5,Game_C1_Q3_1_6,Game_C1_Q3_1_7,Game_C1_Q3_1_8,Game_C1_Q4_time_First Click,Game_C1_Q4_time_Last Click,Game_C1_Q4_time_Page Submit,Game_C1_Q4_time_Click Count,Game_C1_Q4_1_1,Game_C1_Q4_1_2,Game_C1_Q4_1_3,Game_C1_Q4_1_4,Game_C1_Q4_1_5,Game_C1_Q4_1_6,Game_C1_Q4_1_7,Game_C1_Q4_1_8,Game_C1_Q5_time_First Click,Game_C1_Q5_time_Last Click,Game_C1_Q5_time_Page Submit,Game_C1_Q5_time_Click Count,Game_C1_Q5_1_1,Game_C1_Q5_1_2,Game_C1_Q5_1_3,Game_C1_Q5_1_4,Game_C1_Q5_1_5,Game_C1_Q5_1_6,Game_C1_Q5_1_7,Game_C1_Q5_1_8,Game_C1_Q6_time_First Click,Game_C1_Q6_time_Last Click,Game_C1_Q6_time_Page Submit,Game_C1_Q6_time_Click Count,Game_C1_Q6_1_1,Game_C1_Q6_1_2,Game_C1_Q6_1_3,Game_C1_Q6_1_4,Game_C1_Q6_1_5,Game_C1_Q6_1_6,Game_C1_Q6_1_7,Game_C1_Q6_1_8,Game_C1_Q7_time_First Click,Game_C1_Q7_time_Last Click,Game_C1_Q7_time_Page Submit,Game_C1_Q7_time_Click Count,Game_C1_Q7_1_1,Game_C1_Q7_1_2,Game_C1_Q7_1_3,Game_C1_Q7_1_4,Game_C1_Q7_1_5,Game_C1_Q7_1_6,Game_C1_Q7_1_7,Game_C1_Q7_1_8,Game_C1_Q8_time_First Click,Game_C1_Q8_time_Last Click,Game_C1_Q8_time_Page Submit,Game_C1_Q8_time_Click Count,Game_C1_Q8_1_1,Game_C1_Q8_1_2,Game_C1_Q8_1_3,Game_C1_Q8_1_4,Game_C1_Q8_1_5,Game_C1_Q8_1_6,Game_C1_Q8_1_7,Game_C1_Q8_1_8,Game_C1_Q9_time_First Click,Game_C1_Q9_time_Last Click,Game_C1_Q9_time_Page Submit,Game_C1_Q9_time_Click Count,Game_C1_Q9_1_1,Game_C1_Q9_1_2,Game_C1_Q9_1_3,Game_C1_Q9_1_4,Game_C1_Q9_1_5,Game_C1_Q9_1_6,Game_C1_Q9_1_7,Game_C1_Q9_1_8,Cohort1_Q10_time_First Click,Cohort1_Q10_time_Last Click,Cohort1_Q10_time_Page Submit,Cohort1_Q10_time_Click Count,Cohort1_Q10_1_1,Cohort1_Q10_1_2,Cohort1_Q10_1_3,Cohort1_Q10_1_4,Cohort1_Q10_1_5,Cohort1_Q10_1_6,Cohort1_Q10_1_7,Cohort1_Q10_1_8,task_load_1_1,task_load_2_1,task_load_3_1,task_load_4_1,task_load_5_1,avg_task_load,task_load_time_First Click,task_load_time_Last Click,task_load_time_Page Submit,task_load_time_Click Count,PROLIFIC_PID,cohort_num,DeviceIdentifier,training_counter,game_counter,avg_trust,avg_explanation
17-11-20 9:17,17-11-20 9:37,IP Address,79.69.68.170,100,1187,TRUE,17-11-20 9:37,R_3F4LzKCsILI8wud,,,,,52.30690002,-0.594604492,anonymous,EN,0.9,s,3.851,3.851,9.264,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5eb93895aef0a200086bbb68,Female,,26,1.658,3.112,5.073,2,61.886,61.886,146.046,1,0,0,17.569,0,7.236,31.612,120.234,10,0,1,0,1,0,2,0,1,3.784,21.114,28.239,10,0,1,1,1,0,0,0,2,4.704,14.788,19.719,8,1,0,0,0,2,0,2,0,3.754,16.071,22.129,7,1,1,1,0,1,0,1,0,e,2.902,2.902,4.64,1,0,0,26.337,0,2.502,82.822,93.635,27,1,0,0,2,2,2,0,2,3.322,51.132,53.985,17,1,4,0,0,0,0,1,1,5.439,49.62,68.804,15,0,1,0,1,2,3,1,0,3.148,27.617,43.002,11,0,0,0,0,2,4,2,0,2.355,61.613,64.804,19,2,1,1,1,1,1,1,0,2.629,35.305,38.378,11,0,2,1,1,0,0,1,1,4.723,56.536,63.936,15,0,1,1,0,2,1,2,1,2.987,69.021,74.987,15,2,1,3,1,0,0,0,1,4.013,59.246,65,16,1,0,1,2,1,1,1,1,5.583,79.466,89.856,21,0,1,0,2,2,3,0,1,10,1,11,15,3,8,5.518,21.062,22.084,5,,1,,5,11,0,0
17-11-20 9:11,17-11-20 9:37,IP Address,81.147.165.124,100,1566,TRUE,17-11-20 9:37,R_1CJf51i5en5nwwT,,,,,54.09449768,-0.212600708,anonymous,EN,0.9,s,3.289,3.289,5.071,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5dde618798981ddcc8e552e2,Female,,38,1.708,2.607,5.547,2,0,0,71.524,0,0,0,15.668,0,6.792,49.74,56.96,9,0,1,0,1,0,2,0,1,3.785,95.528,101.98,31,0,1,1,2,0,0,0,1,2.846,40.051,42.811,10,1,0,0,0,2,0,2,0,3.944,42.191,45.178,19,1,1,1,0,1,0,1,0,e,3.483,3.483,5.564,1,0,0,11.484,0,4.082,96.293,102.583,39,1,0,0,1,2,2,2,0,5.517,99.853,116.681,32,1,4,1,0,0,0,1,1,7.457,70.208,80.971,32,0,1,0,1,2,3,1,0,9.859,63.475,65.691,32,0,0,0,0,2,4,2,0,3.541,108.107,119.891,36,2,1,1,1,1,1,1,0,4.012,113.752,116.157,35,0,1,1,1,0,3,1,1,5.625,120.101,127.033,36,0,1,1,1,2,1,2,1,6.057,128.714,130.817,35,3,1,3,1,0,0,0,0,6.05,86.04,87.797,38,1,0,1,2,1,1,1,1,4.287,88.966,90.85,28,0,1,0,1,2,3,0,0,17,6,10,17,13,12.6,2.767,20.974,22.791,5,,1,,5,11,0,0
17-11-20 9:06,17-11-20 9:38,IP Address,136.228.224.56,100,1948,TRUE,17-11-20 9:38,R_1rxNPZxoUILsghU,,,,,52.89399719,-1.423599243,anonymous,EN,0.7,s,6.449,6.449,10.803,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5cae5f9c48514600183d8fac,Male,,39,4.017,8.807,14.122,4,72.383,72.383,73.903,1,18.643,18.643,20.211,1,3.81,62,62.881,19,0,1,0,1,0,2,0,1,5.714,139.208,141.66,30,0,1,1,1,0,0,0,2,7.07,52.388,53.997,13,1,0,0,0,2,0,2,0,3.376,40.979,42.52,21,1,1,1,0,1,0,1,0,e,9.279,9.279,12.385,1,13.652,13.652,14.891,1,7.527,148.885,150.801,25,1,0,0,1,2,3,1,0,3.074,99.803,100.68,20,0,4,1,0,0,0,1,2,3.809,107.052,108.209,24,0,1,0,1,2,3,1,0,10.762,90.442,91.587,21,0,0,0,0,2,4,2,0,5.501,118.768,119.679,29,2,0,3,1,1,0,1,0,3.532,137.584,138.408,32,0,2,1,1,0,2,1,1,8.403,216.751,217.8,26,0,1,1,0,2,1,2,0,6.505,122.593,128.02,24,2,1,3,1,0,0,0,0,5.318,143.522,144.548,27,1,1,1,1,1,1,1,1,6.329,106.588,108.29,20,0,1,0,1,2,3,0,1,15,15,9,16,15,14,7.432,38.867,39.801,11,,1,,5,11,0,0
17-11-20 9:12,17-11-20 9:39,IP Address,86.11.218.92,100,1579,TRUE,17-11-20 9:39,R_2YDF0gdY0KjPCpJ,,,,,53.82260132,-1.567993164,anonymous,EN,0.9,s,5.982,5.982,8.397,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5ec43483eb1e2b2f4df14ce0,Male,,21,8.232,9.878,11.368,2,0,0,86.142,0,0,0,11.407,0,4.106,20.487,22.174,13,0,1,0,1,0,2,0,1,4.277,30.349,62.274,16,0,1,1,2,0,0,0,1,1.317,16.057,17.26,11,1,0,0,0,2,0,2,0,2.819,21.429,24.314,15,1,1,1,0,1,0,1,0,e,1.844,1.844,4.05,1,0,0,10.761,0,1.466,93.237,99.38,76,1,0,0,1,2,3,1,1,2.433,83.801,85.796,62,1,4,1,0,0,0,1,1,3.982,54.249,63.266,62,0,1,0,1,2,3,1,0,72.977,139.244,151.409,66,0,0,0,1,2,4,2,0,6.28,81.501,87.101,48,0,1,2,1,1,1,3,0,4.573,117.676,119.202,87,0,2,1,1,0,3,1,1,3.218,73.054,73.51,65,0,1,1,1,2,1,2,1,3.123,96.18,232.134,65,3,1,3,1,0,0,0,0,5.608,84.05,85.316,63,1,1,1,2,1,1,1,1,4.5,141.765,160.397,51,0,1,0,1,2,4,0,2,12,7,3,8,1,6.2,8.075,19.487,21.671,6,,1,,5,11,0,0
17-11-20 9:12,17-11-20 9:40,IP Address,80.42.20.211,100,1687,TRUE,17-11-20 9:40,R_2Ecazmlg3C6EB5j,,,,,52.6000061,-0.266693115,anonymous,EN,0.7,s,7.731,7.731,10.618,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5f3318be72e9531109a42d61,Male,,37,3.387,4.138,8.15,2,0,0,75.066,0,0,0,32.713,0,3.407,25.311,38.228,19,0,1,0,1,0,2,0,1,8.391,107.864,141.43,45,0,1,1,1,0,0,0,2,7.887,22.547,25.539,9,1,0,0,0,2,0,2,0,6.516,26.84,29.838,18,1,1,1,0,1,0,1,0,e,2.659,2.659,5.76,1,0,0,30.841,0,2.3,45.101,93.201,32,1,0,0,1,1,3,1,1,4.678,58.286,79.6,27,1,3,1,0,0,0,1,2,3.774,46.954,71.82,30,0,1,0,1,2,3,1,0,5.835,21.937,72.979,20,0,0,0,0,2,4,2,0,8.407,40.203,87.063,28,2,1,1,1,1,1,1,0,9.737,195.742,207.332,51,0,2,1,1,0,1,1,1,5.818,50.717,94.325,24,0,1,1,1,2,1,2,0,8.201,80.154,96.995,33,2,2,3,1,0,0,0,0,9.095,142.313,150.068,28,1,0,1,2,1,1,1,1,4.201,94.057,102.362,30,0,1,0,1,2,3,0,1,16,8,5,18,15,12.4,6.418,40.939,47.232,8,,1,,5,11,0,0
17-11-20 9:11,17-11-20 9:40,IP Address,86.132.241.11,100,1721,TRUE,17-11-20 9:40,R_2uI03BjGMxxaXN7,,,,,52.67370605,-2.031295776,anonymous,EN,0.9,s,7.302,7.302,11.552,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5eb46643025b5d2c392cee21,Male,,25,1.363,5.178,8.479,4,81.896,81.896,82.92,1,0,0,20.285,0,3.44,94.516,95.509,30,0,1,0,1,0,2,0,1,12.955,68.748,69.618,21,0,1,1,2,0,0,0,1,15.403,54.752,55.943,26,1,0,0,0,2,0,2,0,7.341,51.413,52.202,21,1,1,1,0,1,0,1,0,e,9.085,9.085,11.863,1,18.986,18.986,21.346,1,13.999,91.933,92.812,28,1,0,0,0,2,2,1,1,1.543,137.084,137.976,68,1,1,0,1,0,0,1,2,3.85,83.141,85.92,50,0,1,0,1,2,2,1,0,8.248,81.882,82.967,40,0,0,0,0,2,3,2,0,6.657,66.187,66.748,28,0,0,2,1,1,0,3,0,6.333,119.545,120.587,27,0,1,0,1,0,1,2,0,3.96,145.966,146.858,39,0,0,1,1,1,1,3,0,4.464,97.473,98.442,50,1,1,3,0,0,0,2,0,6.804,92.753,94.765,30,0,0,1,0,2,0,1,1,2.986,130.016,131.21,55,0,0,1,1,2,2,0,1,15,13,8,19,20,15,6.629,37.313,38.73,12,,1,,5,11,0,0
17-11-20 9:13,17-11-20 9:42,IP Address,92.22.7.231,100,1748,TRUE,17-11-20 9:42,R_DHw6dUIAhZ7Q1kB,,,,,55.83929443,-4.289199829,anonymous,EN,0.9,s,10.733,10.733,14.3,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,Higgledypiggeldywiggledys,Female,,48,3.613,47.433,51.243,10,20.678,112.516,113.707,87,17.144,28.216,30.058,7,3.139,66.216,67.442,43,0,1,0,1,0,2,0,1,6.709,67.007,70.548,58,0,1,1,1,0,0,0,2,6.033,111.432,112.567,97,1,0,0,0,2,0,2,0,5.362,76.233,77.364,63,1,1,1,0,1,0,1,0,e,11.417,11.417,15.673,1,40.949,41.488,42.656,4,1.369,25.678,26.931,29,1,0,0,0,0,0,1,0,2.212,74.762,75.876,31,1,3,1,0,0,0,1,0,3.497,54.929,59.629,17,0,1,0,1,1,1,1,0,3.664,55.488,58.317,27,0,0,0,0,2,4,1,0,3.328,92.89,94.223,47,0,1,0,0,1,1,3,0,2.142,36.001,39.932,12,0,1,0,0,0,0,0,0,2.482,127.52,131.268,26,0,1,0,0,2,0,2,0,2.203,60.146,63.1,15,1,1,2,0,0,0,0,0,3.67,69.206,72.849,26,0,0,0,1,0,1,2,0,0.449,108.003,111.189,47,0,0,0,1,1,2,0,1,16,1,5,19,2,8.6,6.002,42.692,44.73,22,,1,,5,11,0,0
17-11-20 9:12,17-11-20 9:44,IP Address,2.219.170.101,100,1921,TRUE,17-11-20 9:44,R_exQLXS1Tel4aWWJ,,,,,54.58329773,-5.933303833,anonymous,EN,0.9,s,4.725,4.725,9.713,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,59db399b5df14b0001d069e1,Female,,41,1.763,5.19,7.724,4,48.445,59.131,60.082,6,12.711,12.711,33.673,1,9.564,40.171,41.055,10,0,1,0,1,0,2,0,1,12.683,48.486,49.666,8,0,1,1,1,0,0,0,2,10.183,19.06,19.812,5,1,0,0,0,2,0,2,0,12,44.457,45.384,10,1,1,1,0,1,0,1,0,e,2.499,2.499,6.113,1,14.962,14.962,18.244,1,4.628,152.102,152.527,77,1,0,0,1,2,3,1,1,4.993,144.112,146.457,62,1,4,1,0,0,0,1,2,3.496,115.931,116.993,57,0,1,0,1,2,3,1,0,6.939,113.495,114.344,13,0,0,0,1,2,4,2,0,5.46,102.551,109.177,47,2,0,3,1,1,1,1,0,3.677,143.557,145.56,49,0,2,1,1,0,3,1,0,6.7,142.99,146.156,60,0,1,1,2,2,1,2,0,7.83,168.918,173.363,52,3,2,3,1,0,0,0,0,4.755,141.903,144.338,63,1,1,1,2,1,1,1,0,6.574,139.783,142.518,72,0,1,0,1,2,3,0,1,16,10,7,14,10,11.4,3.19,32.946,34.02,11,,1,,5,11,0,0
17-11-20 9:12,17-11-20 9:54,IP Address,31.51.83.213,100,2524,TRUE,17-11-20 9:54,R_Of1TpfvacRwXfI5,,,,,51.49639893,-0.122406006,anonymous,EN,,s,21.959,21.959,25.941,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5be08379a34306000165f14c,Female,,27,10.899,14.562,18.172,3,55.965,191.23,193.406,5,15.976,15.976,32.712,1,20.428,56.769,80.876,10,0,1,0,1,0,2,0,1,29.251,68.314,70.116,12,0,1,1,1,0,0,0,2,28.902,103.309,105.753,12,1,0,0,0,2,0,2,0,26.695,60.986,64.313,11,1,1,1,0,1,0,1,0,e,3.342,3.342,9.531,1,12.063,12.063,14.86,1,7.073,158.642,162.366,31,1,0,0,1,2,3,1,1,7.831,132.556,142.556,25,0,4,1,0,0,0,1,2,7.029,74.476,77.013,17,0,1,0,1,2,3,1,0,1.895,59.989,62.669,15,0,0,0,0,2,4,2,0,8.152,92.463,95.129,20,2,1,1,1,1,0,1,0,19.413,154.877,157.766,10,0,2,1,1,0,3,1,1,7.313,91.999,98.266,19,0,1,1,1,2,1,2,1,13.942,189.156,192.448,41,3,1,3,1,0,0,0,0,22.016,221.585,223.914,29,1,1,1,2,1,1,1,1,8.555,85.949,87.815,20,0,1,0,1,2,3,0,1,8,7,11,7,1,6.8,8.198,32.588,35.413,10,,1,,5,11,0,0
17-11-20 11:10,17-11-20 11:31,IP Address,86.132.1.20,100,1299,TRUE,17-11-20 11:31,R_1gCp6pcP9wKKIiR,,,,,52.44769287,-1.890701294,anonymous,EN,0.9,s,2.877,2.877,5.036,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5f57c77fc54e382d46b65cfa,Female,,23,1.34,3.463,5.69,3,36.494,36.494,37.171,1,6.224,6.224,7.392,1,2.219,41.122,41.889,15,0,1,1,1,0,2,0,0,2.744,47.137,48.063,20,0,1,1,1,0,0,0,2,2.524,38.567,39.445,19,1,0,0,0,2,0,2,0,9.008,85.628,86.636,37,1,1,1,0,1,0,1,0,e,2.503,2.503,5.448,1,5.782,5.782,6.5,1,2.314,50.36,52.538,29,1,0,0,1,2,1,1,1,3.236,130.935,133.704,47,1,3,3,0,0,0,1,1,2.493,103.663,104.403,51,0,1,0,1,2,3,1,0,3.034,62.676,64.774,40,0,0,0,0,2,4,2,0,1.972,116.535,117.395,47,2,1,1,0,1,1,1,1,6.441,50.589,51.499,10,0,3,0,0,0,2,1,0,2.037,78.305,79.156,39,0,0,2,0,2,1,2,0,2.769,97.4,98.731,29,3,1,2,1,0,0,0,0,6.493,105.407,106.424,37,2,0,1,1,1,1,1,0,3.849,95.599,96.224,42,1,1,0,0,2,2,0,0,16,5,7,14,8,10,2.455,21.24,22.099,10,,1,,5,11,0,0
