StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,bot_1_1,bot_1_time_First Click,bot_1_time_Last Click,bot_1_time_Page Submit,bot_1_time_Click Count,consent1,consent2,Prolific_ver,gender,gender_9_TEXT,nativeness,pre_time_First Click,pre_time_Last Click,pre_time_Page Submit,pre_time_Click Count,Task_Desc_time_First Click,Task_Desc_time_Last Click,Task_Desc_time_Page Submit,Task_Desc_time_Click Count,comp_assi_time_First Click,comp_assi_time_Last Click,comp_assi_time_Page Submit,comp_assi_time_Click Count,Q1026_First Click,Q1026_Last Click,Q1026_Page Submit,Q1026_Click Count,Training_C35_Q1_time_First Click,Training_C35_Q1_time_Last Click,Training_C35_Q1_time_Page Submit,Training_C35_Q1_time_Click Count,Training_C35_Q1_1_1,Training_C35_Q1_1_2,Training_C35_Q1_1_3,Training_C35_Q1_1_4,Training_C35_Q1_1_5,Training_C35_Q1_1_6,Training_C35_Q1_1_7,Training_C35_Q1_1_8,Training_C35_Q2_time_First Click,Training_C35_Q2_time_Last Click,Training_C35_Q2_time_Page Submit,Training_C35_Q2_time_Click Count,Training_C35_Q2_1_1,Training_C35_Q2_1_2,Training_C35_Q2_1_3,Training_C35_Q2_1_4,Training_C35_Q2_1_5,Training_C35_Q2_1_6,Training_C35_Q2_1_7,Training_C35_Q2_1_8,Training_C35_Q3_time_First Click,Training_C35_Q3_time_Last Click,Training_C35_Q3_time_Page Submit,Training_C35_Q3_time_Click Count,Training_C35_Q3_1_1,Training_C35_Q3_1_2,Training_C35_Q3_1_3,Training_C35_Q3_1_4,Training_C35_Q3_1_5,Training_C35_Q3_1_6,Training_C35_Q3_1_7,Training_C35_Q3_1_8,Training_C35_Q4_time_First Click,Training_C35_Q4_time_Last Click,Training_C35_Q4_time_Page Submit,Training_C35_Q4_time_Click Count,Training_C35_Q4_1_1,Training_C35_Q4_1_2,Training_C35_Q4_1_3,Training_C35_Q4_1_4,Training_C35_Q4_1_5,Training_C35_Q4_1_6,Training_C35_Q4_1_7,Training_C35_Q4_1_8,bot_1_2,bot_2_time_First Click,bot_2_time_Last Click,bot_2_time_Page Submit,bot_2_time_Click Count,game_intro_time_First Click,game_intro_time_Last Click,game_intro_time_Page Submit,game_intro_time_Click Count,Game_C35_Q1_time_First Click,Game_C35_Q1_time_Last Click,Game_C35_Q1_time_Page Submit,Game_C35_Q1_time_Click Count,Game_C35_Q1_1_1,Game_C35_Q1_1_2,Game_C35_Q1_1_3,Game_C35_Q1_1_4,Game_C35_Q1_1_5,Game_C35_Q1_1_6,Game_C35_Q1_1_7,Game_C35_Q1_1_8,Game_C35_Q2_time_First Click,Game_C35_Q2_time_Last Click,Game_C35_Q2_time_Page Submit,Game_C35_Q2_time_Click Count,Game_C35_Q2_1_1,Game_C35_Q2_1_2,Game_C35_Q2_1_3,Game_C35_Q2_1_4,Game_C35_Q2_1_5,Game_C35_Q2_1_6,Game_C35_Q2_1_7,Game_C35_Q2_1_8,Game_C35_Q3_time_First Click,Game_C35_Q3_time_Last Click,Game_C35_Q3_time_Page Submit,Game_C35_Q3_time_Click Count,Game_C35_Q3_1_1,Game_C35_Q3_1_2,Game_C35_Q3_1_3,Game_C35_Q3_1_4,Game_C35_Q3_1_5,Game_C35_Q3_1_6,Game_C35_Q3_1_7,Game_C35_Q3_1_8,Game_C35_Q4_time_First Click,Game_C35_Q4_time_Last Click,Game_C35_Q4_time_Page Submit,Game_C35_Q4_time_Click Count,Game_C35_Q4_1_1,Game_C35_Q4_1_2,Game_C35_Q4_1_3,Game_C35_Q4_1_4,Game_C35_Q4_1_5,Game_C35_Q4_1_6,Game_C35_Q4_1_7,Game_C35_Q4_1_8,Game_C35_Q5_time_First Click,Game_C35_Q5_time_Last Click,Game_C35_Q5_time_Page Submit,Game_C35_Q5_time_Click Count,Game_C35_Q5_1_1,Game_C35_Q5_1_2,Game_C35_Q5_1_3,Game_C35_Q5_1_4,Game_C35_Q5_1_5,Game_C35_Q5_1_6,Game_C35_Q5_1_7,Game_C35_Q5_1_8,Game_C35_Q6_time_First Click,Game_C35_Q6_time_Last Click,Game_C35_Q6_time_Page Submit,Game_C35_Q6_time_Click Count,Game_C35_Q6_1_1,Game_C35_Q6_1_2,Game_C35_Q6_1_3,Game_C35_Q6_1_4,Game_C35_Q6_1_5,Game_C35_Q6_1_6,Game_C35_Q6_1_7,Game_C35_Q6_1_8,Game_C35_Q7_time_First Click,Game_C35_Q7_time_Last Click,Game_C35_Q7_time_Page Submit,Game_C35_Q7_time_Click Count,Game_C35_Q7_1_1,Game_C35_Q7_1_2,Game_C35_Q7_1_3,Game_C35_Q7_1_4,Game_C35_Q7_1_5,Game_C35_Q7_1_6,Game_C35_Q7_1_7,Game_C35_Q7_1_8,Game_C35_Q8_time_First Click,Game_C35_Q8_time_Last Click,Game_C35_Q8_time_Page Submit,Game_C35_Q8_time_Click Count,Game_C35_Q8_1_1,Game_C35_Q8_1_2,Game_C35_Q8_1_3,Game_C35_Q8_1_4,Game_C35_Q8_1_5,Game_C35_Q8_1_6,Game_C35_Q8_1_7,Game_C35_Q8_1_8,Game_C35_Q9_time_First Click,Game_C35_Q9_time_Last Click,Game_C35_Q9_time_Page Submit,Game_C35_Q9_time_Click Count,Game_C35_Q9_1_1,Game_C35_Q9_1_2,Game_C35_Q9_1_3,Game_C35_Q9_1_4,Game_C35_Q9_1_5,Game_C35_Q9_1_6,Game_C35_Q9_1_7,Game_C35_Q9_1_8,Cohort35_Q10_time_First Click,Cohort35_Q10_time_Last Click,Cohort35_Q10_time_Page Submit,Cohort35_Q10_time_Click Count,Cohort35_Q10_1_1,Cohort35_Q10_1_2,Cohort35_Q10_1_3,Cohort35_Q10_1_4,Cohort35_Q10_1_5,Cohort35_Q10_1_6,Cohort35_Q10_1_7,Cohort35_Q10_1_8,task_load_1_1,task_load_2_1,task_load_3_1,task_load_4_1,task_load_5_1,avg_task_load,task_load_time_First Click,task_load_time_Last Click,task_load_time_Page Submit,task_load_time_Click Count,trust_1_1,trust_2_1,trust_3_1,trust_4_1,trust_5_1,trust_6_1,trust_7_1,trust_8_1,avg_trust,trust_time_First Click,trust_time_Last Click,trust_time_Page Submit,trust_time_Click Count,explanation_ques_1_1,explanation_ques_2_1,explanation_ques_3_1,explanation_ques_4_1,explanation_ques_5_1,explanation_ques_6_1,explanation_ques_7_1,explanation_ques_8_1,avg_explanation,explanation_time_First Click,explanation_time_Last Click,explanation_time_Page Submit,explanation_time_Click Count,PROLIFIC_PID,cohort_num,DeviceIdentifier,training_counter,game_counter
17-11-20 0:49,17-11-20 1:25,IP Address,82.21.82.235,100,2127,TRUE,17-11-20 1:25,R_2urCNVNJ3pal8qL,,,,,52.22419739,0.131500244,anonymous,EN,0.9,s,11.123,11.123,13.455,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5faff20cdc59732f2436ef7d,Female,,49,4.381,11.564,12.968,2,46.602,81.973,83.912,3,26.668,131.925,133.044,3,0,0,28.004,0,16.565,23.902,25.958,4,0,1,0,1,0,2,0,0,5.765,90.43,91.505,11,0,1,1,1,0,0,0,2,10.529,24.325,25.695,5,1,0,0,0,2,0,2,0,7.917,44.998,49.192,8,1,1,1,0,1,0,1,0,e,3.722,3.722,6.483,1,0,0,13.293,0,3.615,43.386,45.273,7,1,0,0,0,2,3,1,0,6.815,60.674,61.701,10,0,4,1,0,0,0,1,2,6.398,168.128,169.072,17,0,1,0,1,2,3,1,1,6.254,124.882,126.052,12,0,0,0,1,2,4,2,0,6.515,169.203,169.97,13,2,0,2,1,1,1,1,0,5.909,90.306,100.387,11,0,2,1,1,0,3,1,1,6.151,156.111,160.749,16,0,1,1,1,2,1,2,1,16.265,103.22,104.239,9,3,2,3,1,0,0,0,0,4.552,161.356,175.353,16,1,1,1,2,1,1,1,1,7.732,147.859,150.585,13,0,1,0,2,2,3,0,1,16,16,2,18,1,10.6,10.203,73.659,74.446,12,3,3,1,1,5,1,4,4,2.75,15.148,65.461,66.231,14,5,4,4,4,5,5,1,5,4.125,7.28,57.41,58.112,16,,3,,5,11
17-11-20 0:55,17-11-20 1:25,IP Address,86.128.177.49,100,1801,TRUE,17-11-20 1:25,R_UECv6Smx6yXMyVH,,,,,51.18330383,-3.983306885,anonymous,EN,0.9,s,3.134,4.266,11.701,2,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5e898ea33b574060b669ce66,Male,,32,2.708,8.575,9.717,4,1.79,202.601,243.461,7,9.727,9.727,49.285,1,0,0,52.194,0,14.923,78.77,80.381,17,0,1,0,1,0,2,0,1,4.78,36.132,36.649,12,0,2,0,1,0,0,0,2,2.813,166.853,167.716,16,1,0,0,0,2,0,2,0,36.873,51.693,52.52,3,1,1,1,0,1,0,1,0,e,3.927,3.927,6.129,1,0,0,23.277,0,14.121,81.3,82.084,16,1,0,0,1,2,3,1,1,4.176,58.385,60.136,8,2,4,1,0,0,0,0,2,53.448,97.244,98.102,11,0,1,0,1,2,3,1,1,21.642,48.949,50.274,9,0,0,0,1,2,4,2,0,23.82,62.191,63.411,11,2,1,2,1,1,1,1,0,2.136,60.491,61.575,4,0,2,1,1,0,3,1,1,19.321,53.345,54.319,4,0,1,1,1,2,1,2,1,33.584,51.802,53.246,4,3,2,3,1,0,0,0,0,6.722,84.009,84.789,5,1,1,1,2,1,1,1,1,44.242,45.885,62.523,2,0,1,0,2,2,3,0,1,13,8,10,14,13,11.6,4.573,131.359,132.285,10,4,4,4,3,5,4,3,4,3.875,5.228,34.709,35.666,14,4,4,4,4,4,5,4,4,4.125,3.66,26.176,27.059,17,,3,,5,11
17-11-20 0:56,17-11-20 1:27,IP Address,92.20.10.20,100,1855,TRUE,17-11-20 1:27,R_2cwpUMxrxyzO7pT,,,,,54.97489929,-1.645095825,anonymous,EN,0.9,s,3.731,3.731,5.74,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5ea4360dd2c7cf012a1f60a7,Female,,36,2.17,5.748,8.351,3,22.112,79.999,81.059,3,24.221,24.221,25.241,1,12.388,12.388,19.54,1,57.692,167.155,168.198,13,0,1,0,1,0,2,0,1,45.161,100.49,101.885,11,0,1,1,1,0,0,0,2,18.08,89.838,91.418,8,1,0,0,0,2,0,2,0,20.404,89.362,91.187,12,1,1,1,0,1,0,1,0,e,2.627,2.627,6.68,1,14.945,14.945,17.349,1,10.383,77.642,80.412,12,1,0,0,1,2,3,1,1,19.131,70.306,71.148,11,1,4,1,0,0,0,1,2,20.06,149.897,153.148,19,0,1,0,1,2,3,1,1,5.157,55.592,56.393,9,0,0,0,1,2,4,2,0,37.928,108.426,109.778,15,2,1,2,1,1,1,1,0,45.249,123.421,126.093,12,0,2,1,1,0,3,1,1,6.865,80.284,81.129,16,0,1,1,1,2,1,2,1,25.001,142.781,144.207,10,3,2,3,1,0,0,0,0,32.575,94.476,96.747,16,1,1,1,2,1,1,1,1,20.089,94.561,95.853,12,0,1,0,2,2,3,0,1,15,13,11,18,11,13.6,4.701,28.551,30.805,9,2,2,2,1,3,4,1,1,2,2.728,24.498,25.516,12,3,2,2,2,2,1,2,5,2.375,4.611,31.947,33.156,12,,3,,5,11
17-11-20 0:53,17-11-20 1:27,IP Address,94.1.144.18,100,2062,TRUE,17-11-20 1:28,R_6RPuruOXqBRDoeR,,,,,53.75430298,-1.546203613,anonymous,EN,0.9,s,4.15,4.15,8.064,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5ecc1eca9cfa860dab614a8b,Male,,25,2.823,14.441,15.404,4,82.48,87.063,88.568,2,43.562,43.562,167.87,1,8.409,30.261,34.078,4,2.574,153.302,154.694,12,0,1,0,1,0,1,0,1,46.311,67.463,69.131,3,0,2,0,1,0,0,0,1,26.89,109.906,110.901,7,2,0,0,0,2,0,2,1,2.778,116.221,117.334,22,1,1,1,0,1,0,1,0,e,4.289,4.289,7.901,1,25.666,25.666,27.184,1,38.199,54.027,54.714,4,1,0,0,1,2,3,1,0,11.543,77.59,78.702,8,1,4,1,0,0,0,1,2,6.42,81.375,82.624,10,1,0,1,1,2,3,0,1,48.374,102.7,104.004,3,0,0,0,0,2,4,2,1,63.346,123.401,124.436,8,2,1,2,1,1,1,1,1,1.334,100.661,101.395,6,1,2,1,1,0,3,1,1,17.739,112.637,113.757,8,1,0,1,1,2,1,2,1,44.764,86.852,87.601,4,2,2,3,1,0,0,0,0,16.676,77.597,79.227,14,1,1,1,1,1,1,1,1,55.347,93.583,94.557,5,0,1,0,1,2,3,0,1,15,5,10,14,1,9,6.099,67.843,69.153,25,4,4,1,1,4,1,1,2,2.25,7.132,51.187,52.597,34,3,4,4,4,3,4,4,5,3.875,8.783,63.841,65.388,32,,3,,5,11
17-11-20 0:57,17-11-20 1:31,IP Address,80.4.180.229,100,1996,TRUE,17-11-20 1:31,R_ZJoneW94z8V1NPb,,,,,53.50239563,-2.522399902,anonymous,EN,0.9,s,5.604,5.604,12.175,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5ea47ff57c48522b29976b79,Male,,18,2.133,3.461,8.989,2,0,0,103.606,0,0,0,53.421,0,0,0,26.006,0,19.801,68.968,141.035,38,0,1,0,1,0,2,0,1,24.627,31.915,59.22,9,0,1,1,1,0,0,0,2,20.859,26.379,39.117,8,1,0,0,0,2,0,2,0,17.218,51.849,79.436,14,1,1,1,0,1,0,1,0,e,3.1,3.1,9.594,1,0,0,24.908,0,8.298,101.073,128.674,24,1,0,0,1,2,3,1,1,45.986,75.897,89.723,13,1,4,1,0,0,0,1,2,68.201,119.416,156.42,17,0,1,0,1,2,3,1,1,36.642,68.409,91.171,20,0,0,0,1,2,4,2,0,22.497,78.665,151.35,20,2,1,2,1,1,1,1,0,38.581,69.204,108.463,18,0,2,1,1,0,3,1,1,40.236,79.803,115.551,20,0,1,1,1,2,1,2,1,18.53,36.201,91.7,12,3,2,3,1,0,0,0,0,88.495,133.199,141.568,19,1,1,1,2,1,1,1,1,26.303,49.991,103.694,14,0,1,0,2,2,3,0,1,14,12,6,15,8,11,5.886,23.077,24.126,5,4,3,2,2,4,2,3,3,2.875,12.451,46.307,47.204,9,4,3,3,3,3,4,4,3,3.375,10.091,59.206,59.591,11,,3,,5,11
17-11-20 0:55,17-11-20 1:32,IP Address,143.210.148.25,100,2241,TRUE,17-11-20 1:32,R_33yx5OH6aGFaxmh,,,,,52.60490417,-1.148803711,anonymous,EN,0.9,s,5.384,5.384,8.672,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5fa412445512c8000a823ba3,Female,,33,20.394,26.117,29.218,5,85.102,85.102,174.179,1,0,0,75.902,0,0,0,35.662,0,31.115,72.871,85.892,13,0,1,0,1,0,2,0,1,35.691,83.127,124.014,12,0,1,1,1,0,0,0,2,15.151,30.745,45.831,9,1,0,0,0,2,0,2,0,17.736,46.781,61.1,14,1,1,1,0,1,0,1,0,e,2.312,2.312,6.052,1,0,0,19.229,0,13.986,75.633,76.755,24,1,0,0,1,2,3,1,1,18.034,62.9,66.266,22,1,4,1,0,0,0,1,2,18.801,79.646,95.568,25,0,1,0,1,2,3,1,1,12.635,83.417,92.876,24,0,0,0,1,2,4,2,0,14.188,83.239,93.573,23,2,1,2,1,1,1,1,0,27.145,102.324,118.9,27,0,2,1,1,0,3,1,1,16.132,82.965,94.933,26,0,1,1,1,2,1,2,1,10.261,64.667,83.319,21,3,2,3,1,0,0,0,0,11.537,106.248,117.37,21,1,1,1,2,1,1,1,0,16.495,92.548,104.161,21,0,1,0,2,2,3,0,1,16,6,3,18,13,11.2,16.664,69.627,70.566,12,1,3,1,1,2,2,2,2,1.75,11.169,57.793,58.945,8,4,4,3,2,4,4,4,4,3.625,250.005,300.339,309.609,9,,3,,5,11
17-11-20 0:53,17-11-20 1:35,IP Address,151.230.61.189,100,2508,TRUE,17-11-20 1:35,R_su2Mr3dwAijpUuB,,,,,53.79989624,-1.512496948,anonymous,EN,0.9,s,4.301,4.301,7.756,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5f37c2e4566b29022d2e4932,Female,,41,8.919,11.315,15.738,2,0,0,971.167,0,0,0,23.755,0,0,0,13.959,0,25.012,34.934,37.618,4,0,1,0,1,0,2,0,1,37.974,51.828,53.145,4,0,1,1,1,0,0,0,2,20.187,23.491,30.534,3,1,0,0,0,2,0,2,0,47.93,80.678,82.678,8,1,1,1,0,1,0,1,0,e,5.625,5.625,8.978,1,0,0,16.988,0,12.623,66.118,84.736,15,1,0,0,1,2,3,1,1,14.581,64.97,70.567,14,1,4,1,0,0,0,1,2,16.24,67.867,93.953,18,0,1,0,1,2,3,1,1,12.549,39.239,76.635,13,0,0,0,1,2,4,2,0,13.751,75.195,119.245,16,2,1,2,1,1,1,1,0,36.768,75.117,84.745,15,0,2,1,1,0,3,1,1,22.411,141.772,148.382,16,0,1,1,1,2,1,2,1,10.896,39.781,88.968,13,3,2,3,1,0,0,0,0,18.947,87.11,99.667,17,1,1,1,2,1,1,1,1,10.54,87.374,98.803,15,0,1,0,2,2,3,0,1,16,8,6,18,13,12.2,12.466,37.959,41.636,5,4,4,1,2,3,3,3,4,3,10.91,50.379,51.326,8,4,4,4,4,3,4,4,5,4,5.192,32.939,34.12,8,,3,,5,11
17-11-20 0:49,17-11-20 1:22,IP Address,213.205.242.198,100,1950,TRUE,17-11-20 1:37,R_2wG25uTOXaYPKFz,,,,,52.51559448,-1.919494629,anonymous,EN,0.9,s,4.501,5.517,8.74,2,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5b3543c6fa78450001a8b67e,Male,,41,2.115,3.395,6.467,2,35.737,35.737,36.159,1,0,0,11.341,0,0,0,613.861,0,5.407,38.071,38.918,6,0,1,0,1,0,2,0,0,7.616,47.402,48.776,8,0,1,1,1,0,0,0,2,2.385,45.089,45.889,5,1,0,0,0,2,0,2,0,28.787,61.567,62.867,8,1,1,1,0,1,0,1,0,e,2.982,2.982,6.052,1,13.783,13.783,29.221,1,4.151,46.616,47.381,13,1,0,0,0,2,3,1,0,5.378,31.027,33.611,11,0,4,1,0,0,0,0,2,33.059,103.011,103.895,15,0,1,0,1,2,3,1,1,6.8,28.615,31.699,13,0,0,0,1,2,4,2,0,39.825,132.329,133.631,15,2,1,2,1,1,1,1,0,8.894,71.726,73.332,24,0,2,1,1,0,3,1,1,31.915,115.266,116.278,14,0,1,1,1,2,1,2,1,27.542,83.053,85.117,12,3,2,3,1,0,0,0,0,24.722,68.808,70.396,12,1,1,1,2,1,1,1,1,20.119,57.138,58.078,15,0,1,0,2,2,3,0,1,12,1,4,14,4,7,5.217,27.418,28.816,9,3,3,1,1,3,3,2,2,2.25,5.955,60.491,61.234,12,5,4,4,3,3,5,3,3,3.75,4.248,44.663,45.607,14,,3,,5,11
17-11-20 1:13,17-11-20 1:39,IP Address,131.111.5.173,100,1573,TRUE,17-11-20 1:39,R_2TT3cte8Ln9tYrc,,,,,52.19290161,0.125595093,anonymous,EN,0.9,s,4.005,4.005,7.426,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5ee25eaee623063409d1e4a7,Male,,18,2.489,3.361,8.091,2,0,0,85.37,0,0,0,80.03,0,0,0,29.887,0,4.671,31.789,33.465,5,0,1,0,1,0,2,0,1,58.927,69.085,70.434,4,0,1,1,2,0,0,0,1,20.609,24.746,26.365,3,1,0,0,0,2,0,2,0,19.971,73.314,75.273,11,1,1,1,0,1,0,1,0,e,2.413,2.413,5.014,1,0,0,23.312,0,3.66,90.138,111.691,19,1,0,0,1,2,3,1,1,6.603,93.171,104.591,12,1,4,1,0,0,0,1,2,41.959,53.241,54.548,12,0,1,0,1,2,3,1,1,33.637,49.181,58.98,4,0,0,0,1,2,4,2,0,52.072,116.153,134.67,20,2,1,2,1,1,1,1,0,51.339,100.991,101.652,15,0,2,1,1,0,3,1,1,57.47,90.503,92.082,16,0,1,1,1,2,1,2,1,51.852,66.027,70.601,10,3,2,3,1,0,0,0,0,32.812,81.548,98.674,16,1,1,1,2,1,1,1,1,52.68,78.328,88.46,12,0,1,0,2,2,3,0,1,14,9,6,12,14,11,10.622,24.116,25.518,7,3,4,2,2,3,2,2,2,2.5,8.817,31.522,32.536,10,4,4,2,4,4,2,3,4,3.375,3.466,24.089,26.18,9,,3,,5,11
17-11-20 0:52,17-11-20 1:41,IP Address,188.250.64.71,100,2959,TRUE,17-11-20 1:41,R_vvriMJuRBu397a1,,,,,41.55029297,-8.42010498,anonymous,EN,0.9,s,865.515,865.515,868.752,1,"Yes, I understand the explanatory statement and agree to participate in this study.",Yes,5e8236a9f8987495997d6180,Female,,22,4.257,8.053,10.979,4,0,0,123.641,0,0,0,23.749,0,0,0,27.444,0,12.825,51.506,52.466,23,0,1,0,1,0,2,0,0,8.788,105.842,110.952,40,0,1,1,1,0,0,0,2,10.322,82.205,85.27,29,1,0,0,0,2,0,2,0,41.094,122.953,132.762,26,1,1,1,0,1,0,1,0,e,3.293,3.293,7.389,1,0,0,19.585,0,12.994,59.743,62.547,29,0,0,0,0,2,3,2,0,18.066,69.185,79.642,30,0,4,1,0,0,0,0,2,100.203,157.768,160.537,42,0,1,0,1,2,3,1,1,15.272,77.201,80.539,37,0,0,0,1,2,4,2,0,13.665,74.425,79.845,37,2,1,2,1,1,1,0,0,45.626,118.292,120.983,26,0,2,0,1,0,3,1,1,38.568,112.41,118.153,53,0,0,2,1,2,1,2,1,6.42,53.667,58.082,27,3,2,2,1,0,0,0,0,3.156,167.536,169.402,52,0,1,1,2,1,1,2,1,21.303,90.155,91.982,34,0,1,0,2,2,3,0,1,5,10,2,15,4,7.2,15.257,50.945,52.977,6,2,2,2,1,5,2,1,1,2,5.625,28.657,29.725,8,5,4,4,4,2,4,2,5,3.75,3.924,35.52,36.757,10,,3,,5,11
